time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot
2013-01-02,5879.75,5962.25,5879.75,5926.25,,5962.25,5879.75,5926.25,5853.07875
2013-02-01,5926.5,5980,5882.5,5932.25,,5980,5882.5,5932.25,5862.07875
2013-03-01,5931.5,6021.25,5905.25,6011.75,,6021.25,5905.25,6011.75,5890.47125
2013-04-01,6009.5,6082.75,5922.5,6082.75,,6082.75,5922.5,6082.75,5918.02875
2013-05-01,6082.5,6252,6060.75,6174.75,,6252,6060.75,6174.75,5956.8425
2013-06-03,6179.5,6205.5,6020.5,6101.75,,6205.5,6020.5,6101.75,5974.05125
2013-07-01,6105.5,6307.75,6097,6294.75,,6307.75,6097,6294.75,6000.6525
2013-08-01,6291.5,6350.75,6255.25,6282,,6350.75,6255.25,6282,6050.95375
2013-09-03,6291.5,6451.5,6278.75,6430.25,,6451.5,6278.75,6430.25,6108.43125
2013-10-01,6431.25,6611.75,6320.75,6587.75,,6611.75,6320.75,6587.75,6179.0075
2013-11-01,6587.25,6706.5,6520,6697.5,,6706.5,6520,6697.5,6245.7375
2013-12-02,6703,6809,6629.5,6807.5,,6809,6629.5,6807.5,6325.805
2014-01-02,6790,6849.5,6668.5,6729.5,,6849.5,6668.5,6729.5,6406.21875
2014-02-03,6728.25,6936.75,6626.25,6914.25,,6936.75,6626.25,6914.25,6476.53625
2014-03-03,6892.25,6954.75,6756,6803.5,,6954.75,6756,6803.5,6549.0125
2014-04-01,6804,6889.75,6625.5,6798.25,,6889.75,6625.5,6798.25,6614.43125
2014-05-01,6797.75,6961.25,6718.25,6949.5,,6961.25,6718.25,6949.5,6671.74875
2014-06-02,6955.75,7078.5,6928,7074,,7078.5,6928,7074,6745.13
2014-07-01,7074.25,7218.5,7058.75,7117.5,,7218.5,7058.75,7117.5,6825.26625
2014-08-01,7117.75,7313.25,7053.75,7306,,7313.25,7053.75,7306,6892.75125
2014-09-02,7306,7353.25,7232.5,7270,,7353.25,7232.5,7270,6959.78625
2014-10-01,7270.75,7398,6918.5,7376.75,,7398,6918.5,7376.75,7009.46
2014-11-03,7384.75,7582.5,7354.25,7572.25,,7582.5,7354.25,7572.25,7075.57125
2014-12-01,7565.25,7570,7318.5,7475.75,,7570,7318.5,7475.75,7141.12375
2015-01-02,7478,7524,7279.25,7380.75,,7524,7279.25,7380.75,7203.0075
2015-02-02,7381.25,7702.5,7323.25,7684,,7702.5,7323.25,7684,7278.36875
2015-03-02,7684.75,7721,7513.75,7566,,7721,7513.75,7566,7355.26625
2015-04-01,7565.5,7799.25,7502.75,7658.25,,7799.25,7502.75,7658.25,7418.6375
2015-05-01,7657.75,7794.75,7576.25,7756.5,,7794.75,7576.25,7756.5,7475.94375
2015-06-01,7757.75,7804.75,7617.75,7639.25,,7804.75,7617.75,7639.25,7524.3725
2015-07-01,7642.25,7935.5,7581.25,7832.75,,7935.5,7581.25,7832.75,7585.1875
2015-08-03,7832.75,7878.5,7157.75,7515,,7878.5,7157.75,7515,7623.80875
2015-09-01,7515.5,7700.5,7299.5,7412.75,,7700.5,7299.5,7412.75,7625.2
2015-10-01,7412.75,7949,7370.25,7903.75,,7949,7370.25,7903.75,7653.0925
2015-11-02,7903.25,7988.5,7713.75,7938.5,,7988.5,7713.75,7938.5,7696.24375
2015-12-01,7937.5,7998.25,7736,7856.25,,7998.25,7736,7856.25,7722.61625
2016-01-01,7856.25,7870.5,7247.25,7533.5,,7870.5,7247.25,7533.5,7713.255
2016-02-01,7527,7573,7126.25,7463.25,,7573,7126.25,7463.25,7683.73375
2016-03-01,7463,7783,7444,7747.75,,7783,7444,7747.75,7672.9625
2016-04-01,7750.5,7857.25,7569.5,7608.5,,7857.25,7569.5,7608.5,7678.0075
2016-05-02,7609.75,7801,7543.75,7796.25,,7801,7543.75,7796.25,7659.51625
2016-06-01,7794.75,7818.25,7448.5,7681.25,,7818.25,7448.5,7681.25,7676.33375
2016-07-01,7677.75,8017.25,7646.5,8010.75,,8017.25,7646.5,8010.75,7709.77875
2016-08-01,8018.25,8117.5,7962.5,8052.5,,8117.5,7962.5,8052.5,7735.6725
2016-09-01,8054.75,8175.25,7909.75,8146.25,,8175.25,7909.75,8146.25,7754.94875
2016-10-03,8150.25,8202.5,8037.5,8086.75,,8202.5,8037.5,8086.75,7796.34
2016-11-01,8085.75,8180.75,7841.5,8101.25,,8180.75,7841.5,8101.25,7868.42875
2016-12-01,8102,8279,7984.5,8146.75,,8279,7984.5,8146.75,7933.96125
2017-01-03,8161.25,8453,8161.25,8416.25,,8453,8161.25,8416.25,7993.6425
2017-02-01,8416.5,8645.75,8404,8621,,8645.75,8404,8621,8075.995
2017-03-01,8619,8733.75,8596,8716.75,,8733.75,8596,8716.75,8185.6625
2017-04-03,8717.75,8880,8628.5,8862,,8880,8628.5,8862,8283.855
2017-05-01,8862,9100.25,8831.5,9085.75,,9100.25,8831.5,9085.75,8391.9425
2017-06-01,9085.75,9179.75,8874.25,8930.75,,9179.75,8874.25,8930.75,8499.795
2017-07-03,8931.25,9269,8833.5,9158,,9269,8833.5,9158,8596.14
2017-08-01,9157.75,9271.25,9025.5,9268.75,,9271.25,9025.5,9268.75,8719.94625
2017-09-01,9267.25,9293,9108.25,9246.25,,9293,9108.25,9246.25,8831.25125
2017-10-02,9250.25,9525,9224.75,9517.5,,9525,9224.75,9517.5,8953.43
